x1,y1,x2,y2,x1dot,y1dot,x2dot,y2dot
0.9698743309425804,-0.24360579258031242,1.6808264881665296,0.4596345860517831,-0.15126259464208006,-0.6022258593327985,-0.0361656531456105,-0.7185849611892104
0.9678974831485487,-0.2513453045407947,1.6803538303555734,0.4503711291590465,-0.1821880888654249,-0.7015822037919475,-0.04356233896343181,-0.8423296491428641
0.9678974830758571,-0.2513453048207207,1.6803538264721134,0.4503711327482133,-0.1821880760317609,-0.7015821535371565,-0.04356232832978063,-0.8423295951255154
0.9648780702517904,-0.262698133885989,1.6796318205126113,0.43667807137702414,-0.22428748977424923,-0.8237975546827361,-0.0536372193033999,-0.9982000005826404
0.9648780704337911,-0.2626981332175086,1.6796318130281338,0.43667807988054924,-0.2242874558105062,-0.8237974321871651,-0.053637191057927386,-0.9981998684186066
0.961201497778708,-0.2758472052930179,1.678752444029855,0.4206588173184765,-0.2705983105010696,-0.9429114972316867,-0.06473478480812828,-1.15499518762924
0.9612014986092212,-0.2758472023990587,1.6787524406175,0.4206588245835019,-0.27059827833301225,-0.9429113958476533,-0.06473475954840544,-1.1549950765431145
0.9568014128716359,-0.2907422506737562,1.6776994739204198,0.4022988632409262,-0.3216044535984101,-1.0583655965917884,-0.07698942160508637,-1.3128129861143127
0.9568014143402634,-0.2907422458406611,1.6776994837570074,0.4022988593697091,-0.321604471315338,-1.0583656741143388,-0.07698944370886582,-1.312813065222982
0.9516047896926675,-0.3073244608454949,1.6764547419002795,0.3815823157103919,-0.37771717579409886,-1.1695700128977247,-0.09053241089046071,-1.4717384197115735
0.9516047910531549,-0.3073244566328581,1.6764547455393348,0.38158231752557814,-0.3777171713915649,-1.16957001696958,-0.09053241573989163,-1.4717384160501872
0.9455330920676888,-0.3255259925181329,1.6749980784604228,0.3584921604771281,-0.43926386123848005,-1.2758997023172471,-0.10549533632710778,-1.6318441336406713
0.9455330938332133,-0.32552598738993455,1.6749980797126056,0.3584921661527751,-0.43926384778637484,-1.275899685726213,-0.1054953373106714,-1.6318441011194846
0.9385036061850079,-0.34526943273005734,1.673307345518308,0.33301035073823954,-0.5064767548245577,-1.3766937231983576,-0.12201531430926021,-1.793193980180161
0.9385036080368909,-0.3452694276963104,1.6733073466272872,0.33301035657679956,-0.5064767443701644,-1.376693717569066,-0.12201532057960485,-1.7931939555170975
0.9304309459936119,-0.36646726284544506,1.6713582871577684,0.30511793287838385,-0.579480462303918,-1.4712543503610025,-0.14024112771008235,-1.9558457832685767
0.9304309479985203,-0.3664672577551434,1.671358288049667,0.3051179391966153,-0.5794804572408776,-1.471254361112643,-0.14024114141601274,-1.9558457716993476
0.9186054523749972,-0.39517593912955606,1.668484670051827,0.2663988177168535,-0.6799908043591258,-1.580671287389204,-0.1659719924624884,-2.163299358589493
0.9186054572365818,-0.3951759278285692,1.6684846718235273,0.26639883252015045,-0.6799908104679663,-1.5806713551579887,-0.1659720381187163,-2.1632993760471586
0.9048054869950495,-0.4258251175114631,1.6650960361580045,0.22375804179417358,-0.789433411177093,-1.6774108728591484,-0.19510131593740754,-2.3730340099459615
0.9048054987107392,-0.42582509261762685,1.6650960399862782,0.22375807591966518,-0.7894334620982518,-1.6774111008393562,-0.1951014393930387,-2.373034135927266
0.8888690673107298,-0.45816130475865513,1.6611239017778852,0.1771515871631968,-0.9071058077657731,-1.7598568122762817,-0.2281380324268566,-2.5851763573696385
0.8888690765659955,-0.4581612868027093,1.661123902366104,0.17715161565437465,-0.9071059433322799,-1.7598571625814674,-0.2281381708409953,-2.585176681264726
0.870651526298469,-0.49190031485469327,1.6564889427298057,0.12653283022771739,-1.0318572637323253,-1.8263621194389632,-0.265731773310693,-2.799870866249257
0.8706515332188487,-0.4919003026057902,1.656488941257111,0.126532853141624,-1.0318575068209346,-1.8263626096953132,-0.2657319168306873,-2.799871455840708
0.8500344720754106,-0.5267270605194668,1.6510979825195067,0.07185230116533214,-1.1620363093197603,-1.875299362350826,-0.308714465822568,-3.0172782464314327
0.8500344735629557,-0.5267270581188599,1.6510979780134374,0.07185231158704053,-1.1620366857307882,-1.8752999816332092,-0.3087145917001629,-3.017279177149172
0.8269356451906207,-0.5622965754058723,1.6448401398461865,0.013057435288607366,-1.2954431638234722,-1.9051300956455275,-0.35814475365179665,-3.2375629426636303
0.8269356389731123,-0.5622965845495866,1.6448401330616802,0.013057426950918716,-1.2954436919309245,-1.9051308269970786,-0.35814485163700005,-3.2375642826726203
0.8013195968880693,-0.5982364947436274,1.6375821408653763,-0.049907252827237625,-1.429293634435615,-1.9144953693797213,-0.41535383239188706,-3.460865348360757
0.8013195799457766,-0.5982365174373127,1.6375821320688204,-0.049907287944069734,-1.4292943191889564,-1.9144961734827464,-0.4153539011404537,-3.4608671420367685
0.8066368312003953,-0.5910473945048612,1.639118969202386,-0.03699551073617069,-1.4026785762982756,-1.9143172146554774,-0.4032318483171634,-3.4160205267520904
0.8066368232072215,-0.5910474054136111,1.639118965215232,-0.03699552766410408,-1.4026788960691638,-1.9143175967641035,-0.403231874786394,-3.416021373097431
0.7847328403478331,-0.6198341465905394,1.6326768843060246,-0.08974840039863463,-1.50850554923451,-1.909823540446639,-0.45412118439731475,-3.596454332972549
0.7847328358673499,-0.619834152262996,1.6326768842178203,-0.0897484130971371,-1.508505571821964,-1.9098235406610382,-0.4541211473978226,-3.596454459596483
0.7612592385763495,-0.6484476630246705,1.6254194839253975,-0.1452309399735845,-1.6109752873522238,-1.891239479366297,-0.5117821979029671,-3.7788535556735683
0.7612592283373248,-0.648447675044996,1.6254194814020853,-0.14523096524389123,-1.610975557425022,-1.8912397359286788,-0.5117822152732876,-3.778854312750621
0.7362826304470615,-0.6766741373083175,1.6172366173159047,-0.20347220047807818,-1.7079096955850137,-1.8583601380621542,-0.5773380683222296,-3.9631308605777145
0.7362826175577127,-0.676674151333094,1.6172366156954925,-0.20347223548209004,-1.7079098385378042,-1.8583602225588434,-0.5773380418921934,-3.9631313806501938
0.7099040174505343,-0.7042984353295069,1.6080000553293716,-0.26449904157556586,-1.7969230962646348,-1.8112249880139326,-0.6520716515102898,-4.149078475526901
0.7099040029291294,-0.7042984499664888,1.6080000532365184,-0.2644990815923768,-1.7969232459979185,-1.8112250642480092,-0.6520716305366285,-4.1490790676198355
0.6822616075942561,-0.7311081307186381,1.5975610372755573,-0.3283340575397841,-1.8754620960090413,-1.7501594235417548,-0.7374277040860338,-4.336329436084465
0.6822615907342733,-0.7311081464521778,1.5975610364325612,-0.328334109671743,-1.875462171163463,-1.7501594127615627,-0.7374276626849214,-4.336329969141703
0.6535329845917203,-0.7568980367596672,1.5857478792024389,-0.394992813992812,-1.940855490811087,-1.675804428032555,-0.8350083825024273,-4.524304755400415
0.6535329667965858,-0.7568980521246258,1.5857478779775667,-0.3949928720403444,-1.9408554695355387,-1.6758043300131162,-0.8350083092128062,-4.524305177942179
0.6239364193379746,-0.7814751081280242,1.572363659500076,-0.464480202619277,-1.990377703025412,-1.5891346048508692,-0.9465630172044839,-4.712157292313258
0.6239364024594868,-0.7814751216039532,1.5723636598110464,-0.4644802675249028,-1.9903775417575826,-1.5891344057012153,-0.9465628929178922,-4.712157545804091
0.5937311519517244,-0.8046634819612969,1.557184130791739,-0.5367859771866281,-2.0213212616716967,-1.4914575198959676,-1.0739722711503945,-4.898709680492989
0.5937311380170448,-0.8046634922431767,1.5571841328719798,-0.5367860450680615,-2.021320937485156,-1.4914572266291584,-1.0739720769736079,-4.898709708901768
0.5632165354602283,-0.8263093453327134,1.5399558780050224,-0.6118792711239789,-2.0310746984919916,-1.384390557128435,-1.2192288670819984,-5.082387522084149
0.5632165269851401,-0.8263093511093753,1.5399558831329827,-0.6118793388631937,-2.0310742088347125,-1.3843901928656255,-1.2192285959755893,-5.082387282401262
0.5327300055043486,-0.8462852599657735,1.5203947827471693,-0.6897020942234469,-2.0171999132547964,-1.2698116955683008,-1.3844185220940681,-5.261146835468484
0.5327300049248288,-0.8462852603305766,1.520394792146146,-0.6897021575286784,-2.0171993039951994,-1.2698113101154025,-1.3844181978303811,-5.261146297062465
0.5026439287712984,-0.8644935400969483,1.4981847351418667,-0.7701616639837361,-1.9775026411633143,-1.1497826769167967,-1.5717065246165747,-5.432392222433973
0.5026439375647359,-0.864493534984165,1.498184749570109,-0.7701617183384425,-1.9775020401063148,-1.1497823543579688,-1.5717062335024243,-5.432391352889654
0.47336148190073085,-0.8808682690690726,1.4729764632429594,-0.8531213939986028,-1.910089972119027,-1.0264452149258756,-1.7833369331894224,-5.5928778788886415
0.47336149931424715,-0.8808682597113873,1.472976482035236,-0.8531214343124865,-1.9100896489304886,-1.0264450899145863,-1.7833368692773115,-5.5928765941063325
0.4453117875808852,-0.8953755702728976,1.4443862310902773,-0.9383901762387571,-1.8134113521895776,-0.9018935491135707,-2.021652117731661,-5.738576863498771
0.4453118081795229,-0.8953755600282397,1.4443862503972817,-0.9383901959940832,-1.8134118294886499,-0.9018938385343668,-2.02165264405056,-5.738574911939616
0.4503997592751773,-0.8928270027529759,1.4499619434200037,-0.9224148385579833,-1.833608332718588,-0.9249907866976848,-1.975333915697797,-5.712888563523989
0.4503997695576565,-0.8928269975658274,1.449961953260817,-0.9224148482915788,-1.8336085540223817,-0.9249909248289041,-1.9753341759152194,-5.712887599682608
0.42849788302768127,-0.9035427849530954,1.4244790328000911,-0.9931058872778153,-1.7370439080559164,-0.8237790724727324,-2.186368426397077,-5.820465640740985
0.42849787949958557,-0.9035427866262663,1.4244790305263175,-0.9931058750023729,-1.7370445178199025,-0.8237793533402225,-2.1863688979080185,-5.820465168653424
0.40790514009509593,-0.9130243133038682,1.3962857779369946,-1.0650233749432145,-1.619908691579457,-0.7237146614299066,-2.4178635875983288,-5.91245175355443
0.40790513487880803,-0.9130243156343107,1.3962857746484,-1.0650233647387441,-1.6199100529485533,-0.723715258536632,-2.417864543419695,-5.9124501515885495
0.4118141209888929,-0.9112678693743929,1.4020198860451432,-1.050883566376435,-1.6444318362699075,-0.7431407097065292,-2.370949753421945,-5.895872425611539
0.4118141182613617,-0.9112678706070005,1.4020198841707563,-1.050883561558229,-1.6444325169281373,-0.743141011377901,-2.370950245052927,-5.895871614386318
0.39611003954708845,-0.9182030475717253,1.3776720003019698,-1.1093472789757433,-1.5383306464189412,-0.6636312249245784,-2.5695721137950804,-5.959252177198771
0.3961100271150565,-0.9182030529348665,1.3776719901532095,-1.1093472726138494,-1.5383317907135758,-0.6636316938653575,-2.5695728833793954,-5.959251059089458
0.39964940159542406,-0.9166680728619381,1.3834806708223626,-1.0957659055995537,-1.5640850996926607,-0.6819105984403986,-2.5223244805714637,-5.9457703107708255
0.39964939622839357,-0.9166680752018587,1.3834806664583046,-1.095765902429884,-1.5640855750456628,-0.6819107947867491,-2.5223248057934473,-5.945769849706675
0.3881240317510451,-0.9216071483974686,1.363761444850918,-1.1409963873308946,-1.4757248871565818,-0.6214842126111072,-2.68238050780295,-5.987555830130532
0.38812402605136986,-0.9216071507978199,1.3637614392062134,-1.1409963894867883,-1.4757253165063104,-0.6214843826814155,-2.682380795739137,-5.987555377607697
0.3772988120676951,-0.926091575608107,1.3427948641814709,-1.1865092657766385,-1.379342819737099,-0.5619578247207161,-2.851530118900759,-6.020077910167642
0.37729880028351853,-0.9260915804090962,1.3427948545321071,-1.18650926266283,-1.3793436663895722,-0.561958149190343,-2.851530609906023,-6.020077094034165
0.3794061568557299,-0.9252302243982118,1.3470937905407596,-1.177382249202828,-1.3992718227042986,-0.5737948573762311,-2.816932158147639,-6.014371336733443
0.37940615103700615,-0.9252302267842769,1.3470937857503165,-1.1773822476426445,-1.3992722332390468,-0.5737950154431817,-2.816932400622023,-6.014370940760352
0.37116732774703914,-0.9285659991692147,1.329592175776575,-1.2139110721590265,-1.3177006875059185,-0.526712633662651,-2.9575251678075007,-6.034600020189461
0.37116732396155927,-0.9285660006823505,1.3295921732269367,-1.2139110695211839,-1.3177009029079685,-0.5267127135332097,-2.9575252747481224,-6.034599822983413
0.36343848848305904,-0.931618197057759,1.3112192750853,-1.2505407276943343,-1.2310463323710379,-0.48024997762232935,-3.1043936276651967,-6.047503471971261
0.3634384811025574,-0.9316181999370053,1.3112192701313763,-1.2505407233622248,-1.2310468124346818,-0.4802501536655884,-3.1043938516957077,-6.0475030272681005
0.3562502752668955,-0.9343905721764647,1.2919362967037986,-1.2872243422262992,-1.1393709085328718,-0.43440207112799484,-3.2577823812050584,-6.052254359901164
0.35625026516917324,-0.9343905760263712,1.2919362907855354,-1.287224334992625,-1.139371493025762,-0.4344022798718475,-3.2577826130429104,-6.052253835000206
0.3496328646767134,-0.9368867914203696,1.271702950610508,-1.323909732117746,-1.0427689629134023,-0.3891465895752958,-3.4179434244828633,-6.047925668512601
0.349632851025875,-0.9368867965146688,1.2717029434387308,-1.323909721775883,-1.0427697451387312,-0.3891468641811213,-3.417943689387017,-6.04792497607584
0.3509671358234196,-0.9363877773507647,1.276011959167011,-1.3162457439714792,-1.0633585621382424,-0.39855700590501086,-3.3839002934008517,-6.0496300502690445
0.35096712933826113,-0.9363877797814644,1.2760119557048724,-1.3162457390404037,-1.0633589292199859,-0.39855713509166535,-3.3839004210819166,-6.049629724445128
0.34605580332745617,-0.9382139313522204,1.2594723741011473,-1.345239935725443,-0.9843283888930597,-0.36306490446743284,-3.51438212619276,-6.040817637136542
0.3460558001097668,-0.93821393253905,1.2594723726120618,-1.3452399330330724,-0.9843285451593691,-0.36306495827041074,-3.5143821689912773,-6.040817501161077
0.3415305597181246,-0.9398706702406584,1.2422963139701793,-1.3741759269055154,-0.9023663555865653,-0.3279022276707193,-3.649353436080139,-6.025258756308991
0.341530553118456,-0.9398706726388485,1.2422963110472833,-1.3741759216779377,-0.9023667090304919,-0.32790234893230585,-3.6493535242025086,-6.025258450576411
0.33740519589882595,-0.9413595135656063,1.2244619481328634,-1.4030199064043267,-0.8175853566133715,-0.29304165245781066,-3.7889361558225,-6.002339722165201
0.33740518817553333,-0.9413595163338144,1.224461945127294,-1.4030199001076717,-0.8175857327588352,-0.2930417797075783,-3.7889362267178788,-6.002339405360979
0.3336929029996071,-0.9426818373596124,1.2059468867171566,-1.4317349918212363,-0.7301296392133262,-0.25845313786628904,-3.9332437185574114,-5.97138840987237
0.3336928934681192,-0.9426818407335926,1.2059468834376512,-1.4317349840444515,-0.7301300947261614,-0.2584532908024677,-3.9332437809449656,-5.971388032854522
0.3304060835001506,-0.9438388739536486,1.1867282247117028,-1.460280923433416,-0.6401836259952621,-0.22410664619055246,-4.082375569157587,-5.931668952937603
0.33040607159534324,-0.9438388781211192,1.186728221137574,-1.4602809137876336,-0.6401841600718987,-0.22410682408844024,-4.082375610858506,-5.931668522603757
0.3309873880084674,-0.9436351779047516,1.1903739276857155,-1.4549616640381862,-0.6571703118205489,-0.23050760514160165,-4.054138485903696,-5.939792775550786
0.33098738185200677,-0.9436351800641781,1.1903739257950576,-1.4549616590280772,-0.6571705864357151,-0.23050769665000378,-4.054138509299925,-5.939792553227493
0.32856940661405987,-0.9444798277556194,1.1743232291326962,-1.4780531326492539,-0.5826861079001194,-0.20270716545630238,-4.178266684156129,-5.901972830833783
0.3285694037358508,-0.9444798287569023,1.1743232284013578,-1.4780531302475848,-0.5826862185210337,-0.2027072019489697,-4.178266684440265,-5.901972743249445
0.32644463184040523,-0.9452163256855979,1.1577821194888664,-1.5009842463416434,-0.5068247701340785,-0.17503953433518035,-4.305658555412445,-5.857470667315073
0.3264446263361401,-0.9452163275865784,1.1577821182065793,-1.5009842419272386,-0.5068249894038047,-0.17503960675984886,-4.305658550407136,-5.857470497691025
0.32461808782337254,-0.9458451760504449,1.140737837268126,-1.5237279968421975,-0.4297645609169645,-0.14749702542403814,-4.436327077169474,-5.805797773002525
0.3246180820329924,-0.945845178037728,1.1407378361714315,-1.5237279922007847,-0.42976476113999434,-0.14749709120055088,-4.436327056564991,-5.805797624360144
0.32309405071302183,-0.9463668603632797,1.123177615927011,-1.5462554239102708,-0.35171805376258997,-0.12007818052233318,-4.570262696387494,-5.746436879093052
0.3230940441314583,-0.946366862610256,1.123177614934063,-1.546255418703597,-0.35171825820756647,-0.12007824758965055,-4.570262658818068,-5.746436732589012
0.3218758866282211,-0.9467818722426494,1.105088778931819,-1.568535493325336,-0.27293844671447887,-0.09279043791053576,-4.707427162451733,-5.678843522558919
0.32187587919299737,-0.9467818747703902,1.1050887780969274,-1.568535487538746,-0.27293863735036195,-0.09279050032954216,-4.707427104321429,-5.678843393385157
0.32083418306637734,-0.9471353794342867,1.0830270774842652,-1.5944853556441283,-0.17936363084559007,-0.06075792882801584,-4.873480229274159,-5.587632800808474
0.3208341697604567,-0.9471353839415558,1.0830270766220227,-1.5944853455001522,-0.17936387995772593,-0.06075801040371877,-4.873480096254009,-5.587632647780249
0.3202237209572077,-0.9473419491061928,1.0601908292968458,-1.619985003463758,-0.0857762167311556,-0.02899436609684382,-5.0437277306431785,-5.483181429013254
0.3202237149815965,-0.947341951126089,1.0601908294049371,-1.619984998791041,-0.0857761295413169,-0.028994336021763798,-5.043727641667749,-5.483181496083586
0.3200429832988404,-0.94740302344946,1.036561390041057,-1.6449712085035058,0.007117622889496949,0.002404409957714511,-5.217857305864535,-5.3645128196874525
0.3200429944911396,-0.9474030196685803,1.0365613905904285,-1.6449712156546807,0.007118251330362039,0.002404622345521491,-5.2178573977055525,-5.36451318332183
0.320046885354268,-0.9474017052840005,1.0421328454070755,-1.6392050489407186,-0.014399342153644051,-0.004864319519081642,-5.177003377832003,-5.393453324843566
0.320046890152539,-0.9474017036630706,1.0421328456722465,-1.639205052051318,-0.014399080797176318,-0.004864231310090957,-5.177003415394721,-5.39345347795529
0.32012104085582666,-0.9473766511801851,1.0236001358565594,-1.6580926021035831,0.05620207992299398,0.018990829361055603,-5.312374295261762,-5.294920086737608
0.32012103818047694,-0.9473766520841927,1.0236001358560052,-1.6580926003600314,0.05620201763526119,0.018990808137034812,-5.31237426434756,-5.29492005570886
0.3204426884243269,-0.9472679047848025,1.0045857143645485,-1.6766157779272128,0.1256085097292979,0.04249096622330237,-5.449594260963571,-5.187161760860706
0.32044269050096025,-0.9472679040823171,1.0045857145013923,-1.676615779044289,0.12560871123353684,0.042491034695222814,-5.449594282923411,-5.187161874127843
0.3210068145635572,-0.9470768844205617,0.9850835684421568,-1.694741291061711,0.19335270730856505,0.06553590070814187,-5.588357849431802,-5.069788911174456
0.3210068152167319,-0.9470768841991715,0.9850835685038111,-1.6947412913657103,0.19335281851493247,0.06553593854963558,-5.588357855434483,-5.069788969255354
0.3218066342196587,-0.9468054130454762,0.9650888798537093,-1.7124345350438581,0.25891590254127067,0.08800208996983153,-5.728293227609345,-4.94245616150211
0.32180663554057726,-0.9468054125965134,0.9650888798860877,-1.7124345356775277,0.2589160727540723,0.08800214822586257,-5.728293249529738,-4.942456247486906
0.32283345563275445,-0.9464557886791196,0.9445982692032394,-1.7296597956949546,0.3217317133039992,0.10974179886155325,-5.868957201903481,-4.804881344989424
0.3228334578155568,-0.9464557879345717,0.9445982691298258,-1.7296597967415566,0.32173189840287975,0.10974186282660812,-5.868957237145141,-4.804881426873518
0.32407650393949955,-0.9460308766601392,0.9236100553759428,-1.7463805007007864,0.38118955121566916,0.13058197162905136,-6.009831292260533,-4.656865049648021
0.3240765066241601,-0.9460308757404701,0.9236100551639903,-1.7463805019509402,0.3811897412519414,0.130582037937403,-6.009831338351487,-4.656865124110607
0.32596931139619095,-0.9453803509846674,0.8959211351950882,-1.7670584622595817,0.45159391733399906,0.15571061754218699,-6.190128907511643,-4.451278403151112
0.3259693193441417,-0.9453803482441958,0.8959211342373663,-1.7670584656964738,0.4515943168130868,0.15571075953148614,-6.190129038858161,-4.451278522744735
0.32816399597221974,-0.9446207661001027,0.86741797035197,-1.7867639552999228,0.5139599043844558,0.1785511625883837,-6.368344574943741,-4.228431035885094
0.3281640083157413,-0.9446207618119274,0.8674179683210579,-1.786763960216204,0.5139602234591225,0.17855128096240208,-6.368344745411,-4.228431065341416
0.33062080945330713,-0.9437636782354151,0.8381136212681171,-1.8054196687306345,0.5668455334116013,0.19857823882557488,-6.542859461564193,-3.988851801555583
0.33062080583367454,-0.9437636795034505,0.8381136213848865,-1.8054196677980272,0.5668444793941646,0.1985778671396553,-6.542859216427807,-3.988851449598328
0.3300513127861323,-0.9439629923509452,0.8447309334367857,-1.8013455721173524,0.555922327460072,0.1943750925323393,-6.504269682284718,-4.043799359631397
0.3300513112321985,-0.9439629928942693,0.8447309334850059,-1.8013455716989166,0.5559218911228958,0.1943749389424916,-6.50426958321683,-4.043799209769248
0.33207546896546314,-0.9432528202509483,0.821569922967502,-1.8152592304918627,0.5915081180548084,0.2082425108972067,-6.637148085937291,-3.849511056262915
0.3320754686403659,-0.9432528203653999,0.8215699232074218,-1.8152592302891462,0.5915082629030027,0.20824256166238825,-6.637148115907584,-3.849511109790527
0.3342129130760292,-0.9424976014469398,0.7979471642269432,-1.8284719488800363,0.6201049688690129,0.2198913692092835,-6.766131596369385,-3.646192216989563
0.3342129128062023,-0.9424976015426213,0.7979471640511158,-1.8284719489265169,0.6201045695026126,0.2198912273927227,-6.766131494465826,-3.646192097431137
