x1,y1,x2,y2,x1dot,y1dot,x2dot,y2dot
0.9749279121818236,-0.22252093395631445,1.6820346933683712,0.484585847230233,0.0,0.0,0.0,0.0
0.9749279121818236,-0.22252093395631445,1.6820346933683712,0.484585847230233,-1.2199310261739893e-06,-5.3448670523157635e-06,-2.916414879214011e-07,-6.273156590568352e-06
0.9749279121810798,-0.22252093395957354,1.6820346933681933,0.4845858472264081,-1.2199310261906714e-06,-5.344867052306493e-06,-2.9164148792585003e-07,-6.2731565905728e-06
0.9749279121803359,-0.2225209339628326,1.6820346933680153,0.48458584722258313,-2.4398620524134085e-06,-1.0689734104588753e-05,-5.832829758575698e-07,-1.2546313181150536e-05
0.974927912179592,-0.22252093396609166,1.6820346933678372,0.4845858472187583,-2.439862052443753e-06,-1.0689734104556983e-05,-5.832829758366318e-07,-1.2546313181173018e-05
0.9749275016917743,-0.2225227324230837,1.682034595233681,0.4845837364079666,-0.0012816371650596454,-0.00561517156382585,-0.0003064014722420893,-0.006590408118239717
0.9749275016917757,-0.2225227324230781,1.6820345952336941,0.4845837364079606,-0.0012816359524686744,-0.005615166251163006,-0.00030638878328630755,-0.006590414281951854
0.97492627332994,-0.22252811411368964,1.6820343015727088,0.48457742001443715,-0.0025608915234529546,-0.011219617976390468,-0.0006122333133003123,-0.013168283059883424
0.9749262733307178,-0.22252811411028187,1.6820343015808477,0.4845774200104841,-0.0025608890994860637,-0.011219607356838905,-0.0006122079510021375,-0.013168295378784625
0.9749242270397936,-0.22253707900226624,1.6820338123758911,0.48456689802361097,-0.0038402586738124534,-0.016823988325834642,-0.0009180797893053858,-0.01974619038725237
0.9749242270421213,-0.2225370789920689,1.6820338124002454,0.48456689801178177,-0.003840256249638163,-0.01682397770645491,-0.0009180544271963796,-0.019746202706171338
0.9748658299577276,-0.22279275926481715,1.6820198358950589,0.4842667940167894,-0.015774623543312882,-0.06902442217407781,-0.0037722139821885457,-0.08102843507887084
0.9748658319825203,-0.22279275040500884,1.6820198570569609,0.48426678373693127,-0.015774535274190104,-0.06902403882646811,-0.00377129773775102,-0.0810288804670216
0.9749040175634703,-0.22262559722234257,1.6820289795176255,0.48446300272913057,-0.009781433099886206,-0.04283406106748604,-0.0023386442127325668,-0.050277232699757465
0.9749040177305134,-0.22262559649084107,1.682028981264709,0.48446300188051067,-0.00978141130823215,-0.04283396578731913,-0.00233841661731577,-0.05027734326720227
0.9749215954175656,-0.22254860769833737,1.6820331832666522,0.48455336679299676,-0.005028010661253465,-0.02202627204161286,-0.001202014477173106,-0.025852320241769262
0.974921595419376,-0.22254860769040677,1.6820331832855926,0.48455336678379723,-0.0050280097907531305,-0.02202626822902648,-0.0012020053714983472,-0.025852324664654647
0.9749182588168706,-0.22256322388364486,1.682032385633395,0.48453621159661636,-0.006215955135891589,-0.027228434474580496,-0.0014859915830916772,-0.03195849630137354
0.9749182588170954,-0.2225632238826601,1.6820323856357469,0.4845362115954743,-0.006215956006308948,-0.027228438287492492,-0.001486000689528262,-0.03195849187812365
0.9749142171057484,-0.22258092749623812,1.682031419403713,0.48451543242530715,-0.0074041406116721695,-0.032430460367684696,-0.0017700531105953746,-0.03806471393915745
0.9749142171066645,-0.22258092749222577,1.6820314194132955,0.48451543242065276,-0.007404140611586627,-0.032430460367925094,-0.001770053111123905,-0.03806471393892187
0.9749094701329807,-0.22260171842335555,1.6820302845799955,0.4844910292242147,-0.008592609142680332,-0.03763230619099913,-0.0020541735431239445,-0.044171001322224124
0.9749094701339398,-0.22260171841915488,1.6820302845900281,0.4844910292193416,-0.008592609142576629,-0.037632306191292125,-0.0020541735437833433,-0.04417100132192179
0.9748978596410695,-0.22265256178014586,1.6820275089032557,0.48443135059117765,-0.010970580095893209,-0.0480353559330163,-0.0026226620596876294,-0.05638381394447725
0.9748978596456742,-0.22265256175998377,1.6820275089514092,0.484431350567788,-0.010970580095268214,-0.0480353559348564,-0.0026226620638126284,-0.05638381394259541
0.9748834255739561,-0.2227157527908361,1.682024058314597,0.484357175220954,-0.013350233015308348,-0.05843736121529452,-0.003191553471145135,-0.0685970134888846
0.9748834255716519,-0.2227157528009224,1.6820240582905046,0.484357175232658,-0.013350233016045557,-0.05843736121573685,-0.003191553473115215,-0.06859701348746781
0.9748661657021612,-0.2227912901555319,1.6820199321067935,0.48426850269069044,-0.01573193191353134,-0.06883809565861054,-0.0037609349558972056,-0.08081068365167507
0.9748661656998557,-0.22279129016561974,1.6820199320826954,0.4842685027023982,-0.01573193191439557,-0.0688380956591124,-0.003760934958205309,-0.08081068364999484
0.9748460773855271,-0.22287917221232434,1.6820151296918917,0.4841653323700379,-0.018116040626891462,-0.07923733280047349,-0.004330893656757701,-0.09302490806001343
0.9748460773855252,-0.22287917221233236,1.6820151296918688,0.4841653323700509,-0.018116040627181553,-0.07923733280173931,-0.004330893660452919,-0.0930249080578727
0.9748231575524056,-0.2229793970293174,1.6820096503812092,0.4840476635281245,-0.020502922787409374,-0.08963484607525292,-0.004901516664712153,-0.10523977026359901
0.9748231575524033,-0.22297939702932693,1.6820096503811814,0.48404766352814044,-0.020502922787698632,-0.08963484607651347,-0.004901516668421707,-0.10523977026143738
0.9744372408465403,-0.22465988438388745,1.6819173909125245,0.48207333067156205,-0.044604075650229974,-0.19346521309897757,-0.010663381665497268,-0.2274417784593284
0.9744372408362681,-0.22465988442844162,1.6819173907825407,0.4820733307468462,-0.044604076416841776,-0.1934652163836638,-0.010663391900186711,-0.2274417722544199
0.9737615973936783,-0.22757054168172125,1.6817558659261227,0.478647636875875,-0.06937987458802813,-0.29687259610384714,-0.016586776348541644,-0.3497984653415481
0.9737615972856882,-0.22757054214380443,1.6817558645590283,0.47864763767606255,-0.06937987566037171,-0.2968726000566207,-0.016586799538775975,-0.34979844693208423
0.9727861024008373,-0.23170498263047276,1.681522651173701,0.4737682659293363,-0.0951857803198883,-0.39962629715667036,-0.02275680781342178,-0.472390303602261
0.9727861021340154,-0.2317049837506932,1.6815226476912588,0.47376826803961053,-0.0951857749043382,-0.3996262723784418,-0.022756777807139916,-0.4723903028651742
0.9714964609496562,-0.2370540578903746,1.6812143232869512,0.46743196459650216,-0.12236843205803731,-0.501491093357777,-0.0292562897965421,-0.5952947295608011
0.9714964606875502,-0.2370540589645388,1.68121431935401,0.4674319672204348,-0.12236842527639528,-0.5014910631574988,-0.029256277568128652,-0.5952947038701606
0.9698743311365514,-0.24360579180805003,1.6808264921712106,0.4596345829715471,-0.15126260398597094,-0.6022258985634622,-0.03616566090168946,-0.7185850032862235
